run_id,timestamp,lidar_min,lidar_max,ultrasonic_left,ultrasonic_right,x,y,orientation,battery_level,collision_flag,path_smoothness,time_taken,target
76,21,0.44,4.17,1.17,0.56,5.55,6.07,130.77,82.43,0,0.45,37,success
76,22,0.4,4.91,1.44,1.33,6.05,6.51,199.52,81.52,0,0.45,37,success
76,23,1.23,3.59,1.97,1.97,6.07,6.82,170.19,81.14,0,0.45,37,success
76,24,0.84,4.77,1.23,1.78,6.25,7.09,139.94,80.14,0,0.45,37,success
76,25,0.52,4.51,0.26,0.78,6.75,7.32,238.27,79.69,0,0.45,37,success
76,26,0.47,3.38,0.86,1.04,6.85,7.61,357.6,79.37,0,0.45,37,success
76,27,0.98,4.08,0.58,1.34,7.12,8.02,62.07,78.98,0,0.45,37,success
76,28,1.3,4.65,1.01,1.97,7.57,8.47,318.89,78.53,0,0.45,37,success
76,29,1.24,4.89,0.73,0.97,7.75,8.77,144.29,77.34,0,0.45,37,success
76,30,0.42,3.4,1.47,1.76,8.1,8.85,73.09,76.49,0,0.45,37,success
76,31,0.62,4.85,1.08,1.29,8.26,8.94,152.22,76.03,0,0.45,37,success
76,32,0.91,3.86,1.98,1.13,8.33,8.99,287.97,75.72,0,0.45,37,success
76,33,0.41,3.73,1.51,0.97,8.82,9.27,215.66,74.61,0,0.45,37,success
76,34,2.66,4.61,0.89,0.89,8.91,9.3,106.93,73.62,0,0.45,37,success
76,35,0.38,4.25,1.49,0.63,9.01,9.58,15.57,73.15,0,0.45,37,success
76,36,0.84,4.24,1.86,1.17,9.3,10.0,137.04,72.0,0,0.45,37,success
77,0,1.05,3.29,1.42,0.23,0.18,0.21,49.75,99.1,0,0.52,31,success
77,1,0.51,4.18,0.32,0.45,0.31,0.31,339.98,98.41,0,0.52,31,success
77,2,0.31,2.27,0.11,0.67,0.32,0.43,212.47,97.36,0,0.52,31,success
77,3,1.61,4.44,0.91,0.96,0.61,0.75,243.33,96.18,0,0.52,31,success
77,4,0.65,4.38,0.61,1.17,1.05,1.23,301.07,95.46,0,0.52,31,success
77,5,1.28,4.92,0.2,1.58,1.17,1.43,59.73,94.79,0,0.52,31,success
77,6,1.63,4.95,1.86,1.83,1.46,1.72,311.93,94.39,0,0.52,31,success
77,7,1.17,3.9,1.16,0.46,1.66,1.79,8.96,93.59,0,0.52,31,success
77,8,1.06,4.88,1.33,1.79,1.96,2.27,143.01,92.59,0,0.52,31,success
77,9,0.6,4.84,0.27,1.62,2.32,2.62,13.64,91.51,0,0.52,31,success
77,10,0.31,4.52,0.66,0.33,2.54,2.71,24.12,90.78,0,0.52,31,success
77,11,0.98,4.69,0.41,0.68,2.8,3.07,36.63,89.63,0,0.52,31,success
77,12,0.56,4.58,1.32,0.22,3.22,3.51,155.47,89.3,0,0.52,31,success
77,13,0.52,4.46,1.83,0.41,3.36,3.88,71.78,88.38,0,0.52,31,success
77,14,1.15,4.86,0.72,1.19,3.72,4.18,344.55,87.68,0,0.52,31,success
77,15,0.67,4.8,0.29,0.74,3.85,4.42,357.37,87.32,0,0.52,31,success
77,16,0.34,4.96,0.28,1.06,4.27,4.46,322.97,86.42,0,0.52,31,success
77,17,0.64,4.38,0.82,0.53,4.66,4.52,113.67,85.39,0,0.52,31,success
77,18,0.55,4.76,1.01,0.87,4.93,4.71,202.86,84.61,0,0.52,31,success
77,19,0.55,4.47,0.39,0.19,5.34,4.89,141.98,83.7,0,0.52,31,success
77,20,1.96,4.89,0.49,0.77,5.56,5.2,308.03,82.9,0,0.52,31,success
77,21,0.48,4.14,0.79,0.4,6.02,5.47,48.79,81.8,0,0.52,31,success
77,22,1.02,4.84,1.95,1.5,6.39,5.6,149.69,80.87,0,0.52,31,success
77,23,0.8,4.1,1.84,1.82,6.51,5.73,70.59,80.05,0,0.52,31,success
77,24,0.63,4.64,0.11,1.8,6.82,5.92,177.9,79.03,0,0.52,31,success
77,25,0.42,4.41,1.8,0.13,6.84,6.38,108.89,77.87,0,0.52,31,success
77,26,0.45,4.26,0.96,1.4,7.28,6.61,179.09,76.91,0,0.52,31,success
77,27,1.99,4.5,1.26,1.23,7.51,6.79,114.03,75.98,0,0.52,31,success
77,28,0.48,4.92,0.28,1.78,7.87,6.95,70.09,74.94,0,0.52,31,success
77,29,0.38,4.85,0.22,1.95,8.07,7.17,75.45,74.6,0,0.52,31,success
77,30,0.43,3.93,1.19,1.3,8.36,7.47,64.69,74.03,0,0.52,31,success
78,0,0.5,4.87,0.27,1.74,0.36,0.29,227.32,99.53,0,0.28,47,success
78,1,0.47,4.85,1.26,0.16,0.6,0.34,340.74,99.2,0,0.28,47,success
78,2,1.59,4.69,1.95,1.61,0.99,0.36,304.72,98.21,0,0.28,47,success
78,3,0.62,4.53,0.83,0.67,1.07,0.38,226.16,97.26,0,0.28,47,success
78,4,0.3,4.19,0.62,1.93,1.21,0.44,223.72,96.39,0,0.28,47,success
78,5,0.47,2.49,0.14,0.54,1.43,0.48,110.05,95.47,0,0.28,47,success
78,6,0.99,4.86,0.87,1.59,1.5,0.56,283.86,94.67,0,0.28,47,success
78,7,1.41,4.07,0.23,1.93,1.87,0.6,330.65,93.74,0,0.28,47,success
78,8,0.39,4.83,0.61,0.3,2.29,0.96,0.24,93.39,0,0.28,47,success
78,9,1.12,4.12,1.71,1.24,2.6,0.97,81.37,92.22,0,0.28,47,success
78,10,2.12,4.89,0.31,0.72,2.62,1.03,269.4,91.31,0,0.28,47,success
78,11,0.31,4.53,1.7,1.93,3.03,1.19,251.92,90.63,0,0.28,47,success
78,12,0.38,4.51,1.7,0.89,3.27,1.24,138.32,89.54,0,0.28,47,success
78,13,0.48,3.94,0.37,0.2,3.6,1.73,341.44,88.78,0,0.28,47,success
78,14,0.32,4.8,0.44,1.77,3.89,2.15,291.09,87.58,0,0.28,47,success
78,15,0.36,4.2,0.5,1.05,3.95,2.63,256.47,87.2,0,0.28,47,success
78,16,1.44,4.97,1.63,1.58,4.12,2.67,226.27,86.62,0,0.28,47,success
78,17,0.54,4.15,0.63,0.57,4.39,3.11,190.36,86.12,0,0.28,47,success
78,18,0.58,4.98,0.61,0.2,4.62,3.24,248.62,84.96,0,0.28,47,success
78,19,0.42,4.94,0.85,0.16,4.95,3.5,20.38,84.18,0,0.28,47,success
78,20,0.79,4.81,1.86,0.57,5.06,3.5,265.61,83.44,0,0.28,47,success
78,21,1.16,3.91,0.61,0.63,5.24,3.68,55.47,82.3,0,0.28,47,success
78,22,0.75,3.92,1.64,0.27,5.61,3.93,139.46,81.52,0,0.28,47,success
78,23,1.09,4.78,0.19,1.62,6.09,4.3,185.65,81.18,0,0.28,47,success
78,24,0.4,4.77,1.0,1.41,6.58,4.76,200.02,80.75,0,0.28,47,success
78,25,0.96,3.8,1.69,1.78,6.93,4.94,292.07,79.83,0,0.28,47,success
78,26,0.49,4.72,1.98,1.78,7.03,5.15,126.94,79.2,0,0.28,47,success
78,27,0.41,4.98,0.94,1.58,7.42,5.49,169.98,78.1,0,0.28,47,success
78,28,0.39,4.38,0.82,0.6,7.58,5.99,321.97,77.49,0,0.28,47,success
78,29,1.15,4.36,1.43,1.61,7.61,6.19,200.88,76.37,0,0.28,47,success
78,30,1.25,4.68,0.25,1.57,7.9,6.29,78.99,75.94,0,0.28,47,success
78,31,1.07,4.8,0.42,0.82,8.33,6.71,221.26,75.48,0,0.28,47,success
78,32,1.07,4.82,0.62,0.64,8.5,7.2,90.8,74.7,0,0.28,47,success
78,33,1.05,4.9,0.12,1.67,8.87,7.64,2.04,74.32,0,0.28,47,success
78,34,0.88,4.1,0.15,1.86,9.0,7.88,241.57,73.83,0,0.28,47,success
78,35,0.49,4.19,1.38,1.56,9.2,8.31,254.63,72.65,0,0.28,47,success
78,36,0.51,4.97,0.89,1.77,9.35,8.56,317.59,71.57,0,0.28,47,success
78,37,0.33,4.95,1.84,1.85,9.43,8.69,161.84,71.03,0,0.28,47,success
78,38,1.35,3.62,1.38,1.77,9.88,8.85,65.62,70.53,0,0.28,47,success
78,39,1.58,4.63,1.15,1.09,10.1,8.93,309.77,69.5,0,0.28,47,success
78,40,0.32,4.74,1.07,1.14,10.51,9.26,11.57,69.17,0,0.28,47,success
78,41,1.23,4.8,0.37,1.26,10.51,9.32,226.83,68.82,0,0.28,47,success
78,42,0.31,4.83,1.57,1.77,10.76,9.36,291.16,67.73,0,0.28,47,success
78,43,0.69,4.7,0.9,1.32,10.84,9.68,357.83,66.92,0,0.28,47,success
78,44,0.42,4.8,1.8,1.69,11.26,9.76,355.98,65.87,0,0.28,47,success
78,45,0.46,4.77,0.99,0.62,11.59,9.77,203.98,65.16,0,0.28,47,success
78,46,0.63,4.5,1.66,0.2,11.88,10.04,181.9,63.98,0,0.28,47,success
79,0,1.17,4.58,1.6,1.89,0.39,0.41,239.52,98.8,0,0.91,13,partial
79,1,1.28,4.7,1.39,0.24,0.7,0.6,176.26,98.07,0,0.91,13,partial
79,2,0.35,4.39,1.46,1.66,1.17,0.9,132.25,97.71,0,0.91,13,partial
79,3,0.92,4.42,0.59,0.92,1.55,1.16,220.24,97.27,0,0.91,13,partial
79,4,0.82,4.96,1.25,0.6,1.78,1.44,76.66,96.23,0,0.91,13,partial
79,5,0.4,4.97,1.99,1.06,2.25,1.46,138.33,95.58,0,0.91,13,partial
79,6,0.66,2.43,1.61,1.93,2.35,1.89,342.77,95.22,0,0.91,13,partial
79,7,0.66,4.57,1.78,1.15,2.46,2.14,198.64,94.8,0,0.91,13,partial
79,8,0.62,4.51,0.91,1.47,2.58,2.47,5.36,94.05,0,0.91,13,partial
79,9,0.39,4.56,1.3,0.36,2.65,2.52,102.3,93.32,0,0.91,13,partial
79,10,0.7,4.1,0.66,1.12,3.01,2.55,70.72,92.43,0,0.91,13,partial
79,11,1.81,4.88,1.97,0.47,3.3,2.88,180.1,91.35,0,0.91,13,partial
79,12,1.17,4.3,0.49,1.8,3.38,3.2,266.61,91.04,0,0.91,13,partial
80,0,1.16,4.89,1.43,1.02,0.19,0.45,227.01,98.93,0,0.84,36,partial
80,1,0.4,3.4,0.57,0.48,0.66,0.67,131.31,98.15,0,0.84,36,partial
80,2,0.44,4.79,0.55,0.91,0.82,0.95,112.37,97.81,0,0.84,36,partial
80,3,0.41,4.93,0.98,0.46,0.94,1.33,355.86,97.16,0,0.84,36,partial
80,4,1.26,4.21,0.2,0.74,1.12,1.45,243.98,96.18,0,0.84,36,partial
80,5,1.72,4.97,0.91,1.24,1.52,1.53,177.53,95.51,0,0.84,36,partial
80,6,1.25,4.96,0.17,0.7,1.81,1.92,49.15,94.44,0,0.84,36,partial
80,7,0.44,3.89,0.78,1.31,1.98,2.35,176.7,93.63,0,0.84,36,partial
80,8,0.59,4.65,1.95,0.11,2.05,2.84,178.05,92.44,0,0.84,36,partial
80,9,1.86,4.87,0.97,1.1,2.09,3.18,90.39,91.39,0,0.84,36,partial
80,10,1.61,4.73,1.72,1.44,2.43,3.38,319.58,90.79,0,0.84,36,partial
80,11,0.32,4.94,1.02,1.81,2.72,3.87,262.89,90.42,0,0.84,36,partial
80,12,1.75,4.01,1.46,1.1,3.07,4.22,246.53,90.08,0,0.84,36,partial
80,13,0.73,4.87,1.66,1.73,3.36,4.38,178.82,89.62,0,0.84,36,partial
80,14,0.69,4.54,1.8,1.15,3.65,4.64,157.16,88.48,0,0.84,36,partial
80,15,1.38,3.95,0.14,0.68,3.7,4.78,338.61,88.18,0,0.84,36,partial
80,16,0.48,2.7,1.55,0.19,3.98,5.25,217.77,87.0,0,0.84,36,partial
80,17,0.59,4.95,1.16,0.49,4.2,5.38,320.89,86.38,0,0.84,36,partial
80,18,1.05,4.93,0.75,1.65,4.62,5.7,316.04,85.73,0,0.84,36,partial
80,19,0.41,4.71,1.77,0.13,4.67,6.16,319.38,85.04,0,0.84,36,partial
80,20,1.04,4.56,0.47,1.72,5.07,6.48,51.45,84.74,0,0.84,36,partial
80,21,0.33,4.77,1.8,1.0,5.2,6.91,125.19,83.91,0,0.84,36,partial
80,22,1.19,4.85,1.1,0.58,5.6,6.93,359.9,82.95,0,0.84,36,partial
80,23,0.46,4.89,0.79,0.21,5.86,6.98,38.69,81.77,0,0.84,36,partial
80,24,1.49,4.6,1.62,1.54,6.26,7.0,260.34,80.58,0,0.84,36,partial
80,25,0.8,4.84,0.77,0.81,6.64,7.26,60.13,79.56,0,0.84,36,partial
80,26,0.46,3.46,1.43,0.2,7.13,7.67,240.82,78.94,0,0.84,36,partial
80,27,0.32,4.5,1.86,1.61,7.36,7.69,189.64,78.51,0,0.84,36,partial
80,28,0.41,4.58,1.32,0.78,7.84,8.1,133.67,77.32,0,0.84,36,partial
80,29,0.52,4.92,0.14,0.41,8.21,8.47,183.32,76.42,0,0.84,36,partial
80,30,1.36,4.68,0.12,1.16,8.65,8.69,110.38,75.93,0,0.84,36,partial
80,31,0.33,4.71,1.28,0.77,8.98,9.08,40.17,75.07,0,0.84,36,partial
80,32,0.64,4.52,0.76,1.51,9.06,9.37,226.07,74.43,0,0.84,36,partial
80,33,0.92,4.12,0.62,1.38,9.28,9.82,349.05,73.68,0,0.84,36,partial
80,34,0.53,3.7,0.95,0.97,9.46,9.97,293.38,73.23,0,0.84,36,partial
80,35,0.6,4.28,1.53,0.43,9.83,10.07,79.16,72.6,0,0.84,36,partial
81,0,1.7,4.89,0.95,0.38,0.07,0.22,63.5,99.09,0,0.35,49,success
81,1,1.74,4.59,1.95,0.75,0.44,0.53,358.68,98.28,0,0.35,49,success
81,2,0.43,3.18,0.93,1.95,0.8,0.63,52.52,97.53,0,0.35,49,success
81,3,0.69,4.96,1.86,1.01,0.97,1.02,194.42,96.56,0,0.35,49,success
81,4,0.76,3.43,1.3,0.89,1.28,1.2,221.17,95.79,0,0.35,49,success
81,5,0.38,4.9,1.45,1.94,1.35,1.38,143.32,95.12,0,0.35,49,success
81,6,0.46,4.98,0.53,0.82,1.7,1.67,147.33,94.72,0,0.35,49,success
81,7,0.78,3.61,1.66,0.64,1.73,2.01,73.11,94.09,0,0.35,49,success
81,8,0.84,4.78,1.11,0.14,2.08,2.25,231.46,93.19,0,0.35,49,success
81,9,0.62,4.9,1.73,1.62,2.37,2.36,160.4,92.56,0,0.35,49,success
81,10,0.68,4.95,1.16,0.59,2.86,2.55,142.95,91.42,0,0.35,49,success
81,11,0.73,4.97,1.55,1.86,3.23,3.02,64.71,90.31,0,0.35,49,success
81,12,0.51,4.94,1.22,0.96,3.25,3.23,95.34,89.75,0,0.35,49,success
81,13,1.46,4.6,1.93,0.47,3.46,3.67,118.87,88.85,0,0.35,49,success
81,14,0.66,3.75,1.95,0.24,3.92,3.83,126.11,87.77,0,0.35,49,success
81,15,0.8,3.54,0.35,1.39,4.15,3.99,101.45,86.73,0,0.35,49,success
81,16,0.66,4.94,0.4,1.77,4.28,4.34,281.95,85.55,0,0.35,49,success
81,17,0.79,4.66,1.85,1.32,4.77,4.67,306.87,84.94,0,0.35,49,success
81,18,0.31,4.6,0.69,0.24,5.05,4.79,91.22,84.5,0,0.35,49,success
81,19,0.69,4.95,0.93,1.84,5.47,4.84,249.65,83.57,0,0.35,49,success
81,20,1.27,4.97,0.47,0.98,5.51,5.26,191.45,83.26,0,0.35,49,success
81,21,1.06,4.46,1.19,0.14,5.64,5.37,108.23,82.15,0,0.35,49,success
81,22,0.65,4.46,1.36,0.19,5.86,5.42,315.01,81.13,0,0.35,49,success
81,23,1.26,4.38,0.67,0.19,6.13,5.53,226.71,80.08,0,0.35,49,success
81,24,0.36,4.32,0.72,0.28,6.22,5.93,72.2,79.3,0,0.35,49,success
81,25,0.4,3.6,0.91,1.2,6.33,6.16,178.17,78.19,0,0.35,49,success
81,26,0.64,4.85,0.62,1.51,6.77,6.26,199.41,77.38,0,0.35,49,success
81,27,1.23,3.28,1.71,0.63,6.79,6.38,266.46,76.5,0,0.35,49,success
81,28,0.39,4.45,1.42,1.68,6.93,6.47,308.06,75.44,0,0.35,49,success
81,29,0.4,4.79,1.26,1.03,7.23,6.54,171.42,74.76,0,0.35,49,success
81,30,0.46,4.75,1.87,1.47,7.24,6.66,163.45,73.71,0,0.35,49,success
81,31,1.18,4.11,0.94,1.72,7.52,6.95,80.77,73.0,0,0.35,49,success
81,32,1.4,4.39,1.37,0.8,7.9,7.16,233.25,72.21,0,0.35,49,success
81,33,0.49,4.35,0.31,1.46,8.08,7.23,241.07,71.18,0,0.35,49,success
81,34,0.43,4.26,1.7,1.48,8.24,7.37,126.41,70.22,0,0.35,49,success
81,35,0.32,4.76,0.77,1.77,8.3,7.45,134.19,69.44,0,0.35,49,success
81,36,0.52,4.29,0.94,0.19,8.58,7.9,330.2,68.96,0,0.35,49,success
81,37,0.45,4.75,0.79,1.06,9.07,8.06,292.29,68.29,0,0.35,49,success
81,38,0.62,4.17,1.74,1.56,9.15,8.21,169.14,67.45,0,0.35,49,success
81,39,1.08,4.56,0.87,0.23,9.47,8.35,19.52,66.54,0,0.35,49,success
81,40,1.07,4.49,1.29,1.87,9.93,8.46,44.8,65.72,0,0.35,49,success
81,41,0.36,4.86,1.56,1.57,10.38,8.91,292.91,64.97,0,0.35,49,success
81,42,1.26,4.72,1.34,1.75,10.72,8.95,222.49,64.13,0,0.35,49,success
81,43,0.51,4.49,0.66,1.28,10.93,9.36,162.01,63.02,0,0.35,49,success
81,44,0.93,4.04,0.86,0.76,11.3,9.5,27.85,62.01,0,0.35,49,success
81,45,0.38,4.71,0.62,1.27,11.68,9.84,133.7,60.99,0,0.35,49,success
81,46,1.27,4.83,1.18,0.62,11.88,10.24,350.2,60.56,0,0.35,49,success
81,47,0.45,4.43,1.93,1.27,12.23,10.65,235.49,60.0,0,0.35,49,success
81,48,0.71,4.88,1.46,0.39,12.73,10.77,46.07,59.25,0,0.35,49,success
82,0,0.63,4.75,1.82,0.48,0.3,0.31,282.35,99.29,0,0.5,45,collision
82,1,1.12,4.17,1.68,0.41,0.32,0.56,45.15,98.44,0,0.5,45,collision
82,2,0.88,4.86,0.22,1.24,0.69,0.79,166.64,97.27,0,0.5,45,collision
82,3,0.5,4.91,0.19,0.69,0.7,1.22,173.38,96.78,0,0.5,45,collision
82,4,2.28,4.97,1.96,1.09,1.11,1.38,143.55,96.22,0,0.5,45,collision
82,5,0.49,4.45,1.87,0.89,1.56,1.75,263.52,95.29,0,0.5,45,collision
82,6,0.56,3.64,1.99,0.3,1.59,2.13,342.4,94.88,0,0.5,45,collision
82,7,0.57,4.46,1.27,0.31,1.97,2.36,266.79,94.02,0,0.5,45,collision
82,8,1.56,4.8,0.83,1.0,2.05,2.7,215.34,93.02,0,0.5,45,collision
82,9,1.52,4.94,1.27,0.4,2.06,2.94,192.97,92.58,0,0.5,45,collision
82,10,0.42,4.89,1.89,0.69,2.56,3.32,89.34,91.99,0,0.5,45,collision
82,11,0.76,4.89,0.41,0.88,2.64,3.69,254.49,90.88,0,0.5,45,collision
82,12,0.42,4.34,1.57,1.58,2.68,3.86,319.64,89.93,0,0.5,45,collision
82,13,1.3,4.75,1.84,0.71,2.95,4.23,310.75,89.48,0,0.5,45,collision
82,14,0.69,4.26,1.62,0.91,3.0,4.26,282.56,88.83,1,0.5,45,collision
82,15,1.17,3.7,1.29,0.67,3.29,4.75,25.07,88.14,0,0.5,45,collision
82,16,0.82,3.46,0.7,0.73,3.67,5.13,40.72,86.96,0,0.5,45,collision
82,17,0.68,4.28,1.89,0.18,3.77,5.38,185.49,86.06,0,0.5,45,collision
82,18,2.16,4.11,0.42,1.98,4.13,5.39,306.64,85.26,0,0.5,45,collision
82,19,1.16,3.24,1.23,1.66,4.29,5.86,266.62,84.6,0,0.5,45,collision
82,20,1.01,4.51,0.8,0.4,4.38,5.98,229.02,84.13,0,0.5,45,collision
82,21,0.53,4.58,0.1,1.39,4.67,6.43,314.81,83.01,0,0.5,45,collision
82,22,0.87,4.17,1.79,1.46,4.89,6.88,256.37,82.23,0,0.5,45,collision
82,23,1.24,4.1,1.15,1.4,5.24,7.27,71.17,81.15,0,0.5,45,collision
82,24,0.46,4.74,0.13,0.26,5.44,7.69,90.43,80.1,1,0.5,45,collision
82,25,0.87,4.73,1.23,1.57,5.61,7.83,18.19,78.92,0,0.5,45,collision
82,26,1.04,4.49,1.24,1.64,6.11,8.03,41.08,78.15,1,0.5,45,collision
82,27,1.06,4.44,1.9,1.03,6.18,8.05,165.26,77.01,0,0.5,45,collision
82,28,0.71,4.81,0.25,0.25,6.29,8.05,358.3,75.98,1,0.5,45,collision
82,29,0.5,3.9,1.36,0.89,6.4,8.11,284.65,75.48,0,0.5,45,collision
82,30,0.9,4.73,1.43,1.2,6.88,8.56,150.15,74.38,0,0.5,45,collision
82,31,0.31,4.83,0.85,0.94,7.21,8.87,14.76,73.62,0,0.5,45,collision
82,32,1.39,4.8,0.56,1.12,7.63,9.35,149.89,72.47,0,0.5,45,collision
82,33,1.48,4.7,0.21,1.94,7.8,9.57,19.26,71.47,1,0.5,45,collision
82,34,0.35,3.8,0.87,0.85,7.96,9.84,326.53,71.06,0,0.5,45,collision
82,35,1.06,4.84,0.41,1.83,7.99,10.23,227.34,70.6,0,0.5,45,collision
82,36,0.79,4.35,0.65,0.53,8.39,10.68,319.02,70.16,0,0.5,45,collision
82,37,1.22,4.19,0.8,0.19,8.87,11.02,84.25,69.22,0,0.5,45,collision
82,38,0.54,4.64,0.47,1.08,9.03,11.2,16.24,68.5,0,0.5,45,collision
82,39,0.31,4.44,1.66,1.48,9.05,11.36,174.83,68.01,0,0.5,45,collision
82,40,0.53,3.62,1.9,1.34,9.22,11.69,194.93,67.15,0,0.5,45,collision
82,41,0.58,3.72,0.75,0.34,9.34,11.92,192.63,66.28,0,0.5,45,collision
82,42,0.79,4.25,1.53,1.78,9.41,12.33,148.5,65.11,0,0.5,45,collision
82,43,0.71,4.65,1.16,0.36,9.77,12.81,28.79,64.25,0,0.5,45,collision
82,44,1.43,4.86,0.81,1.51,9.9,13.22,111.13,63.29,0,0.5,45,collision
83,0,1.12,5.0,1.62,0.45,0.0,0.13,355.55,99.52,0,0.97,42,timeout
83,1,0.4,3.64,1.68,1.4,0.33,0.34,126.18,99.07,0,0.97,42,timeout
83,2,0.79,4.77,0.12,0.6,0.34,0.53,117.69,97.95,0,0.97,42,timeout
83,3,1.23,4.9,1.45,1.16,0.37,0.55,140.1,96.91,0,0.97,42,timeout
83,4,0.72,4.97,0.56,0.53,0.47,0.61,319.9,96.04,0,0.97,42,timeout
83,5,0.4,4.07,0.78,1.75,0.56,0.74,124.09,95.14,0,0.97,42,timeout
83,6,0.5,4.41,0.77,0.73,0.79,0.95,279.07,94.27,0,0.97,42,timeout
83,7,0.3,4.14,1.16,0.62,0.91,1.37,177.35,93.86,0,0.97,42,timeout
83,8,0.3,4.89,0.16,1.86,1.14,1.8,71.31,93.26,0,0.97,42,timeout
83,9,0.34,4.85,0.86,1.53,1.34,2.12,299.43,92.84,0,0.97,42,timeout
83,10,0.59,4.08,0.81,0.22,1.45,2.17,286.75,92.04,0,0.97,42,timeout
83,11,1.7,4.62,0.19,1.78,1.68,2.66,259.12,91.14,1,0.97,42,timeout
83,12,0.73,4.97,0.14,1.93,1.75,3.07,71.64,90.53,0,0.97,42,timeout
83,13,1.54,4.5,0.96,0.82,1.91,3.39,335.13,90.11,0,0.97,42,timeout
83,14,0.43,3.6,0.95,1.39,1.98,3.66,3.54,89.65,0,0.97,42,timeout
83,15,0.49,4.83,1.52,0.68,2.23,3.96,27.97,89.32,0,0.97,42,timeout
83,16,0.47,4.88,0.27,1.55,2.56,4.01,91.71,88.39,0,0.97,42,timeout
83,17,0.57,4.0,0.19,1.25,2.88,4.06,285.96,87.25,0,0.97,42,timeout
83,18,0.53,4.11,1.43,0.14,3.15,4.14,38.99,86.83,0,0.97,42,timeout
83,19,0.73,4.1,1.17,1.54,3.36,4.34,201.7,86.16,0,0.97,42,timeout
83,20,0.4,4.98,1.03,1.5,3.75,4.8,234.09,85.08,0,0.97,42,timeout
83,21,0.48,4.26,0.39,0.37,4.01,5.19,91.11,84.5,0,0.97,42,timeout
83,22,1.27,4.54,0.83,0.53,4.45,5.58,163.08,83.44,0,0.97,42,timeout
83,23,1.41,3.85,0.27,0.7,4.57,5.99,258.61,82.97,0,0.97,42,timeout
83,24,0.39,4.85,0.89,0.11,5.06,6.04,61.21,82.43,0,0.97,42,timeout
83,25,0.41,3.92,0.4,1.26,5.08,6.52,238.28,81.47,0,0.97,42,timeout
83,26,0.76,4.99,1.22,1.48,5.52,6.83,9.81,80.89,0,0.97,42,timeout
83,27,0.44,4.03,0.79,0.61,5.78,7.05,340.17,80.11,1,0.97,42,timeout
83,28,0.33,2.98,1.53,1.45,6.24,7.3,113.72,79.25,0,0.97,42,timeout
83,29,0.31,4.34,0.45,0.13,6.51,7.46,101.66,78.42,0,0.97,42,timeout
83,30,0.46,4.6,1.07,0.34,6.81,7.5,314.55,77.78,0,0.97,42,timeout
83,31,0.59,4.4,1.83,0.85,7.04,7.57,271.79,76.68,0,0.97,42,timeout
83,32,0.56,4.57,0.31,1.01,7.33,7.6,266.36,75.68,0,0.97,42,timeout
83,33,0.38,4.89,0.82,0.25,7.71,7.86,238.34,74.57,0,0.97,42,timeout
83,34,0.79,4.78,0.48,0.57,7.98,7.95,170.46,74.26,0,0.97,42,timeout
83,35,0.35,4.9,0.13,0.34,8.4,8.2,128.22,73.56,0,0.97,42,timeout
83,36,1.27,4.19,0.87,1.79,8.75,8.61,20.7,73.07,0,0.97,42,timeout
83,37,0.5,2.94,1.22,1.26,9.0,8.82,0.18,72.7,0,0.97,42,timeout
83,38,0.75,3.95,1.96,1.95,9.41,9.25,84.66,72.11,1,0.97,42,timeout
83,39,1.29,4.52,1.58,1.17,9.75,9.65,292.8,71.42,1,0.97,42,timeout
83,40,0.37,4.51,0.83,1.7,10.2,9.79,93.72,71.09,0,0.97,42,timeout
83,41,0.44,3.23,1.48,1.74,10.34,9.81,16.19,70.76,0,0.97,42,timeout
84,0,0.93,4.93,1.19,1.26,0.33,0.37,35.15,99.5,0,0.56,44,success
84,1,2.41,4.46,1.37,0.56,0.79,0.73,301.25,98.45,0,0.56,44,success
84,2,1.32,4.86,1.51,1.28,1.2,0.76,241.79,98.07,0,0.56,44,success
84,3,0.45,3.31,0.39,1.69,1.31,0.82,320.57,97.67,0,0.56,44,success
84,4,1.28,4.23,0.13,0.63,1.75,1.28,331.0,97.15,0,0.56,44,success
84,5,0.8,4.96,0.32,0.11,1.95,1.64,196.96,96.53,0,0.56,44,success
84,6,0.88,4.65,0.55,1.13,2.07,2.12,239.01,95.71,0,0.56,44,success
84,7,1.7,4.98,0.55,1.95,2.25,2.36,283.72,95.19,0,0.56,44,success
84,8,0.68,4.62,0.9,1.62,2.49,2.77,123.56,94.16,0,0.56,44,success
84,9,0.52,4.74,0.91,0.94,2.78,3.08,232.2,93.77,0,0.56,44,success
84,10,0.61,4.91,1.53,1.07,3.27,3.41,20.69,92.75,0,0.56,44,success
84,11,1.4,4.91,1.59,0.78,3.61,3.57,220.48,92.33,0,0.56,44,success
84,12,2.4,4.57,1.15,0.17,3.85,3.65,102.15,91.97,0,0.56,44,success
84,13,0.79,4.72,1.07,1.73,4.1,3.67,234.77,91.56,0,0.56,44,success
84,14,0.32,3.2,1.13,1.03,4.51,3.82,39.25,90.43,0,0.56,44,success
84,15,0.62,3.76,1.46,1.32,4.76,4.13,23.89,89.8,0,0.56,44,success
84,16,0.46,4.8,1.74,1.78,5.06,4.32,160.97,89.05,0,0.56,44,success
84,17,0.45,4.72,0.77,0.43,5.48,4.76,304.42,88.34,0,0.56,44,success
84,18,0.62,4.63,1.54,1.18,5.63,4.76,163.85,87.31,0,0.56,44,success
